order_id,email_count,call_count,first_response_time_hours,followup_count
ORD004364,2,0,1.25,1
ORD004365,2,0,1.87,1
ORD004366,1,1,4.18,1
ORD004367,3,0,1.55,2
ORD004368,1,0,2.21,0
ORD004369,0,1,5.9,0
ORD004370,0,0,4.19,0
ORD004371,1,0,5.95,0
ORD004372,2,0,1.11,1
ORD004373,2,0,1.88,1
ORD004374,0,2,2.15,1
ORD004375,0,0,3.2,0
ORD004376,1,1,1.62,1
ORD004377,0,0,3.77,0
ORD004378,1,2,2.35,2
ORD004379,0,2,1.44,1
ORD004380,1,0,3.84,0
ORD004381,1,0,8.89,0
ORD004382,0,1,4.73,0
ORD004383,0,1,3.23,0
ORD004384,1,1,6.03,1
ORD004385,2,1,3.49,2
ORD004386,0,0,1.75,0
ORD004387,0,1,9.2,0
ORD004388,0,2,0.73,1
ORD004389,0,0,5.2,0
ORD004390,3,0,3.08,2
ORD004391,0,0,3.46,0
ORD004392,2,0,2.3,1
ORD004393,0,1,7.16,0
ORD004394,2,0,5.35,1
ORD004395,0,1,7.33,0
ORD004396,1,1,2.62,1
ORD004397,1,1,2.18,1
ORD004398,1,1,1.55,1
ORD004399,3,2,4.06,4
ORD004400,0,0,6.0,0
ORD004401,1,0,5.61,0
ORD004402,3,0,1.46,2
ORD004403,0,0,5.45,0
ORD004404,0,0,2.71,0
ORD004405,1,1,1.6,1
ORD004406,2,0,1.51,1
ORD004407,0,0,2.01,0
ORD004408,3,0,6.78,2
ORD004409,3,0,4.89,2
ORD004410,2,1,3.11,2
ORD004411,3,0,2.02,2
ORD004412,0,0,1.59,0
ORD004413,3,0,7.47,2
ORD004414,0,0,2.3,0
ORD004415,1,1,7.96,1
ORD004416,0,1,1.83,0
ORD004417,2,1,3.81,2
ORD004418,1,0,7.94,0
ORD004419,1,2,3.94,2
ORD004420,2,0,2.44,1
ORD004421,0,0,2.37,0
ORD004422,2,0,7.81,1
ORD004423,3,2,3.06,4
ORD004424,1,0,1.48,0
ORD004425,0,1,1.29,0
ORD004426,1,1,2.74,1
ORD004427,2,0,2.46,1
ORD004428,0,1,3.57,0
ORD004429,1,0,8.46,0
ORD004430,0,1,2.13,0
ORD004431,2,1,5.88,2
ORD004432,2,0,6.69,1
ORD004433,0,0,1.33,0
ORD004434,0,1,1.84,0
ORD004435,0,0,3.49,0
ORD004436,1,1,3.34,1
ORD004437,3,0,1.56,2
ORD004438,1,0,8.55,0
ORD004439,2,0,1.82,1
ORD004440,1,1,1.9,1
ORD004441,0,1,2.59,0
ORD004442,0,3,1.55,2
ORD004443,0,1,1.33,0
ORD004444,2,0,4.39,1
ORD004445,1,0,2.27,0
ORD004446,3,0,3.79,2
ORD004447,2,0,6.3,1
ORD004448,1,0,3.37,0
ORD004449,1,0,4.39,0
ORD004450,2,0,2.13,1
ORD004451,1,0,2.94,0
ORD004452,1,0,3.95,0
ORD004453,3,1,3.14,3
ORD004454,0,0,1.37,0
ORD004455,1,0,2.26,0
ORD004456,2,0,1.15,1
ORD004457,1,0,7.41,0
ORD004458,0,1,5.08,0
ORD004459,2,0,2.21,1
ORD004460,1,2,5.91,2
ORD004461,0,1,2.32,0
ORD004462,2,2,2.49,3
ORD004463,1,1,22.25,1
ORD004464,2,1,4.22,2
ORD004465,1,0,2.37,0
ORD004466,0,0,11.64,0
ORD004467,1,0,7.11,0
ORD004468,0,3,1.39,2
ORD004469,0,0,4.73,0
ORD004470,0,0,2.1,0
ORD004471,0,0,5.25,0
ORD004472,2,0,1.38,1
ORD004473,4,1,3.2,4
ORD004474,0,1,4.7,0
ORD004475,1,0,1.82,0
ORD004476,0,1,4.62,0
ORD004477,1,1,4.4,1
ORD004478,1,0,6.51,0
ORD004479,2,0,2.65,1
ORD004480,0,1,2.89,0
ORD004481,0,0,7.14,0
ORD004482,0,0,5.34,0
ORD004483,3,0,5.16,2
ORD004484,0,0,1.68,0
ORD004485,1,0,1.73,0
ORD004486,0,2,5.1,1
ORD004487,0,0,2.01,0
ORD004488,0,1,0.68,0
ORD004489,1,0,2.45,0
ORD004490,2,1,5.77,2
ORD004491,1,2,8.63,2
ORD004492,3,0,4.79,2
ORD004493,3,0,1.68,2
ORD004494,0,0,4.21,0
ORD004495,0,0,2.92,0
ORD004496,0,0,4.24,0
ORD004497,0,0,3.3,0
ORD004498,0,0,1.9,0
ORD004499,1,0,13.03,0
ORD004500,1,1,2.24,1
ORD004501,2,0,4.77,1
ORD004502,0,0,3.56,0
ORD004503,0,1,4.22,0
ORD004504,0,0,4.66,0
ORD004505,0,0,4.89,0
ORD004506,1,1,5.93,1
ORD004507,2,2,2.32,3
ORD004508,1,2,5.22,2
ORD004509,2,1,1.07,2
ORD004510,2,0,5.64,1
ORD004511,0,1,4.62,0
ORD004512,0,1,1.78,0
ORD004513,1,0,3.96,0
ORD004514,1,0,5.76,0
ORD004515,1,0,1.53,0
ORD004516,2,1,1.27,2
ORD004517,1,1,2.64,1
ORD004518,2,1,0.96,2
ORD004519,1,0,3.98,0
ORD004520,1,0,3.1,0
ORD004521,2,1,5.93,2
ORD004522,3,0,1.76,2
ORD004523,2,3,3.16,4
ORD004524,0,0,1.53,0
ORD004525,1,0,3.85,0
ORD004526,0,2,1.54,1
ORD004527,2,1,1.81,2
ORD004528,1,0,1.43,0
ORD004529,0,0,2.36,0
ORD004530,1,0,2.26,0
ORD004531,0,0,7.17,0
ORD004532,2,2,3.57,3
ORD004533,1,0,1.93,0
ORD004534,1,0,5.92,0
ORD004535,1,0,6.85,0
ORD004536,0,0,8.13,0
ORD004537,0,0,5.69,0
ORD004538,1,0,2.99,0
ORD004539,0,2,1.34,1
ORD004540,0,0,1.44,0
ORD004541,1,1,4.25,1
ORD004542,0,0,2.5,0
ORD004543,1,0,2.18,0
ORD004544,0,0,0.97,0
ORD004545,3,2,3.48,4
ORD004546,1,1,2.03,1
ORD004547,3,0,1.36,2
ORD004548,0,1,2.88,0
ORD004549,0,1,2.78,0
ORD004550,0,0,1.81,0
ORD004551,2,0,2.44,1
ORD004552,1,1,2.77,1
ORD004553,0,1,2.2,0
ORD004554,1,1,3.67,1
ORD004555,1,1,3.47,1
ORD004556,0,0,3.98,0
ORD004557,3,0,3.21,2
ORD004558,0,1,2.08,0
ORD004559,1,1,4.77,1
ORD004560,3,1,2.75,3
ORD004561,2,0,4.35,1
ORD004562,0,0,3.39,0
ORD004563,0,1,2.89,0
ORD004564,1,1,3.81,1
ORD004565,1,0,1.77,0
ORD004566,1,0,3.22,0
ORD004567,1,1,2.77,1
ORD004568,2,1,2.16,2
ORD004569,0,0,2.73,0
ORD004570,0,0,3.46,0
ORD004571,1,1,3.95,1
ORD004572,1,0,3.95,0
ORD004573,1,0,2.8,0
ORD004574,0,2,0.72,1
ORD004575,0,0,0.83,0
ORD004576,1,0,3.38,0
ORD004577,2,2,4.29,3
ORD004578,0,1,6.32,0
ORD004579,0,0,5.37,0
ORD004580,0,2,5.94,1
ORD004581,0,0,1.96,0
ORD004582,0,2,5.64,1
ORD004583,1,0,9.69,0
ORD004584,2,2,4.08,3
ORD004585,3,0,3.8,2
ORD004586,0,2,6.2,1
ORD004587,0,1,5.99,0
ORD004588,0,0,9.74,0
ORD004589,0,1,5.74,0
ORD004590,0,1,6.6,0
ORD004591,1,1,2.92,1
ORD004592,4,1,1.64,4
ORD004593,0,0,3.82,0
ORD004594,2,0,4.18,1
ORD004595,5,0,2.69,4
ORD004596,0,0,1.75,0
ORD004597,0,0,3.8,0
ORD004598,2,0,1.48,1
ORD004599,3,1,4.71,3
ORD004600,2,1,9.35,2
ORD004601,1,1,5.42,1
ORD004602,0,0,3.74,0
ORD004603,0,0,3.56,0
ORD004604,1,1,4.56,1
ORD004605,0,2,3.42,1
ORD004606,1,0,2.22,0
ORD004607,0,2,1.8,1
ORD004608,0,0,3.41,0
ORD004609,2,2,3.87,3
ORD004610,0,0,1.49,0
ORD004611,3,0,5.73,2
ORD004612,2,0,2.58,1
ORD004613,0,0,2.41,0
ORD004614,1,2,1.47,2
ORD004615,1,1,4.37,1
ORD004616,0,2,2.31,1
ORD004617,0,0,1.74,0
ORD004618,2,1,3.69,2
ORD004619,0,2,1.98,1
ORD004620,1,1,4.38,1
ORD004621,0,0,1.61,0
ORD004622,2,1,3.45,2
ORD004623,1,0,2.36,0
ORD004624,1,0,0.77,0
ORD004625,3,0,7.36,2
ORD004626,2,0,2.01,1
ORD004627,0,1,2.19,0
ORD004628,0,0,2.85,0
ORD004629,0,1,3.58,0
ORD004630,2,0,3.44,1
ORD004631,1,0,2.83,0
ORD004632,0,0,7.36,0
ORD004633,0,1,1.02,0
ORD004634,1,1,1.93,1
ORD004635,0,0,4.2,0
ORD004636,0,1,11.35,0
ORD004637,2,0,4.63,1
ORD004638,1,0,0.83,0
ORD004639,0,0,9.71,0
ORD004640,1,1,5.13,1
ORD004641,1,0,4.12,0
ORD004642,0,1,2.93,0
ORD004643,0,2,2.88,1
ORD004644,1,0,1.78,0
ORD004645,3,0,5.58,2
ORD004646,1,0,1.39,0
ORD004647,1,0,7.24,0
ORD004648,0,0,10.72,0
ORD004649,0,0,3.93,0
ORD004650,0,0,2.27,0
ORD004651,0,0,2.29,0
ORD004652,0,0,1.86,0
ORD004653,0,0,2.43,0
ORD004654,1,1,3.37,1
ORD004655,1,0,2.59,0
ORD004656,1,1,6.11,1
ORD004657,1,1,5.37,1
ORD004658,1,1,4.74,1
ORD004659,0,0,9.26,0
ORD004660,3,0,3.44,2
ORD004661,0,0,5.97,0
ORD004662,0,1,2.19,0
ORD004663,2,1,3.62,2
ORD004664,0,0,4.87,0
ORD004665,0,0,2.69,0
ORD004666,2,0,5.76,1
ORD004667,0,2,2.53,1
ORD004668,1,1,1.76,1
ORD004669,0,0,1.24,0
ORD004670,1,0,5.21,0
ORD004671,2,1,2.03,2
ORD004672,0,0,2.88,0
ORD004673,2,2,1.06,3
ORD004674,0,2,9.3,1
ORD004675,0,0,6.74,0
ORD004676,0,0,1.54,0
ORD004677,0,0,4.84,0
ORD004678,0,1,2.56,0
ORD004679,1,0,4.18,0
ORD004680,0,1,8.94,0
ORD004681,1,1,1.44,1
ORD004682,0,1,5.9,0
ORD004683,2,1,1.57,2
ORD004684,1,1,3.88,1
ORD004685,1,1,1.3,1
ORD004686,0,0,2.65,0
ORD004687,2,1,2.94,2
ORD004688,1,1,11.99,1
ORD004689,1,0,2.56,0
ORD004690,0,0,2.49,0
ORD004691,0,0,4.23,0
ORD004692,1,1,9.0,1
ORD004693,2,2,2.63,3
ORD004694,1,3,0.78,3
ORD004695,1,1,3.66,1
ORD004696,1,0,4.49,0
ORD004697,2,1,3.6,2
ORD004698,0,1,1.06,0
ORD004699,2,0,1.29,1
ORD004700,4,0,7.58,3
ORD004701,0,1,5.12,0
ORD004702,3,1,2.78,3
ORD004703,0,0,3.45,0
ORD004704,1,1,2.64,1
ORD004705,0,1,3.0,0
ORD004706,1,0,1.84,0
ORD004707,0,0,5.17,0
ORD004708,2,0,3.44,1
ORD004709,2,0,3.0,1
ORD004710,1,1,3.83,1
ORD004711,0,0,2.74,0
ORD004712,0,1,3.95,0
ORD004713,2,0,5.33,1
ORD004714,1,1,1.16,1
ORD004715,0,0,2.74,0
ORD004716,1,2,4.45,2
ORD004717,3,0,3.77,2
ORD004718,0,1,6.2,0
ORD004719,0,3,1.33,2
ORD004720,1,0,3.51,0
ORD004721,0,3,1.15,2
ORD004722,0,0,3.78,0
ORD004723,5,0,2.31,4
ORD004724,1,0,1.6,0
ORD004725,2,1,1.88,2
ORD004726,0,1,2.77,0
ORD004727,3,3,1.19,5
ORD004728,1,2,3.38,2
ORD004729,1,0,2.66,0
ORD004730,3,0,3.38,2
ORD004731,0,1,5.14,0
ORD004732,0,0,1.75,0
ORD004733,0,1,2.29,0
ORD004734,2,1,1.85,2
ORD004735,0,0,4.37,0
ORD004736,2,0,1.86,1
ORD004737,0,1,1.46,0
ORD004738,1,0,1.83,0
ORD004739,0,1,8.36,0
ORD004740,1,1,3.52,1
ORD004741,1,0,2.28,0
ORD004742,3,0,1.64,2
ORD004743,1,2,4.78,2
ORD004744,0,0,3.51,0
ORD004745,1,2,0.97,2
ORD004746,1,0,4.62,0
ORD004747,0,0,2.27,0
ORD004748,1,0,3.83,0
ORD004749,5,0,4.75,4
ORD004750,1,0,4.54,0
ORD004751,1,1,3.24,1
ORD004752,0,0,3.32,0
ORD004753,1,0,2.08,0
ORD004754,0,1,1.64,0
ORD004755,1,1,2.14,1
ORD004756,1,0,2.26,0
ORD004757,1,0,2.72,0
ORD004758,0,1,3.83,0
ORD004759,2,1,2.6,2
ORD004760,2,0,6.99,1
ORD004761,0,2,5.6,1
ORD004762,0,1,1.56,0
ORD004763,1,1,2.72,1
ORD004764,1,1,2.87,1
ORD004765,0,0,7.51,0
ORD004766,0,0,7.51,0
ORD004767,2,0,4.73,1
ORD004768,1,0,9.79,0
ORD004769,0,0,1.2,0
ORD004770,1,1,3.38,1
ORD004771,1,0,1.39,0
ORD004772,0,1,1.18,0
ORD004773,0,1,2.21,0
ORD004774,0,0,2.43,0
ORD004775,2,0,3.25,1
ORD004776,2,0,1.67,1
ORD004777,1,1,2.46,1
ORD004778,1,0,1.2,0
ORD004779,1,1,1.7,1
ORD004780,1,1,2.49,1
ORD004781,0,1,3.7,0
ORD004782,0,0,2.19,0
ORD004783,0,1,1.78,0
ORD004784,0,1,2.13,0
ORD004785,1,1,4.21,1
ORD004786,0,0,1.84,0
ORD004787,0,1,1.05,0
ORD004788,1,1,0.79,1
ORD004789,3,1,2.03,3
ORD004790,2,0,2.6,1
ORD004791,1,1,0.85,1
ORD004792,0,1,2.71,0
ORD004793,1,0,1.99,0
ORD004794,5,0,1.7,4
ORD004795,0,0,7.63,0
ORD004796,1,1,2.83,1
ORD004797,0,0,4.44,0
ORD004798,0,2,1.57,1
ORD004799,0,0,1.83,0
ORD004800,1,0,5.65,0
ORD004801,2,0,4.58,1
ORD004802,1,0,1.46,0
ORD004803,0,0,4.54,0
ORD004804,3,1,2.63,3
ORD004805,0,0,4.13,0
ORD004806,0,1,4.86,0
ORD004807,4,0,2.68,3
ORD004808,1,0,2.97,0
ORD004809,1,1,1.78,1
ORD004810,0,0,2.08,0
ORD004811,1,0,3.6,0
ORD004812,1,0,4.65,0
ORD004813,0,0,2.67,0
ORD004814,1,0,0.66,0
ORD004815,1,2,6.61,2
ORD004816,0,0,3.9,0
ORD004817,0,0,3.41,0
ORD004818,4,1,5.62,4
ORD004819,0,0,2.96,0
ORD004820,2,1,1.68,2
ORD004821,0,0,2.49,0
ORD004822,1,0,2.81,0
ORD004823,1,0,6.57,0
ORD004824,1,0,0.95,0
ORD004825,2,0,2.33,1
ORD004826,0,1,0.97,0
ORD004827,0,1,2.51,0
ORD004828,0,0,3.14,0
ORD004829,1,0,2.68,0
ORD004830,1,2,1.57,2
ORD004831,2,1,7.7,2
ORD004832,0,0,8.06,0
ORD004833,0,0,3.81,0
ORD004834,1,3,1.94,3
ORD004835,1,0,0.92,0
ORD004836,2,0,3.07,1
ORD004837,0,0,5.02,0
ORD004838,2,1,7.25,2
ORD004839,3,0,2.2,2
ORD004840,2,1,3.92,2
ORD004841,3,1,2.0,3
ORD004842,1,1,2.51,1
ORD004843,1,2,2.55,2
ORD004844,1,0,1.27,0
ORD004845,2,0,8.77,1
ORD004846,1,0,2.5,0
ORD004847,0,0,2.32,0
ORD004848,1,1,3.0,1
ORD004849,1,0,4.13,0
ORD004850,3,1,4.52,3
ORD004851,0,0,3.6,0
ORD004852,2,1,1.5,2
ORD004853,4,2,2.81,5
ORD004854,1,1,4.05,1
ORD004855,0,2,2.1,1
ORD004856,0,1,1.53,0
ORD004857,2,1,1.47,2
ORD004858,0,0,1.33,0
ORD004859,2,1,1.98,2
ORD004860,2,1,3.64,2
ORD004861,1,0,5.66,0
ORD004862,1,2,2.5,2
ORD004863,2,1,1.55,2
ORD004864,1,0,2.59,0
ORD004865,0,2,2.6,1
ORD004866,0,2,6.73,1
ORD004867,0,1,2.12,0
ORD004868,1,0,1.5,0
ORD004869,2,2,7.72,3
ORD004870,1,1,4.14,1
ORD004871,1,2,4.92,2
ORD004872,0,0,1.44,0
ORD004873,1,1,2.47,1
ORD004874,0,1,1.54,0
ORD004875,0,2,4.39,1
ORD004876,1,1,5.63,1
ORD004877,1,0,3.57,0
ORD004878,1,1,0.6,1
ORD004879,0,0,2.81,0
ORD004880,0,1,2.75,0
ORD004881,1,1,3.18,1
ORD004882,0,1,10.1,0
ORD004883,0,1,6.0,0
ORD004884,2,0,0.93,1
ORD004885,1,0,1.37,0
ORD004886,0,2,4.28,1
ORD004887,2,0,5.33,1
ORD004888,2,0,9.12,1
ORD004889,1,0,3.28,0
ORD004890,2,1,1.24,2
ORD004891,1,0,5.4,0
ORD004892,1,0,3.26,0
ORD004893,3,0,5.44,2
ORD004894,2,1,7.35,2
ORD004895,0,0,3.34,0
ORD004896,0,2,6.76,1
ORD004897,1,0,1.07,0
ORD004898,0,2,5.51,1
ORD004899,1,0,3.8,0
ORD004900,0,0,4.57,0
ORD004901,2,0,3.07,1
ORD004902,0,0,3.32,0
ORD004903,0,0,6.56,0
ORD004904,2,1,2.82,2
ORD004905,0,0,1.81,0
ORD004906,1,0,2.06,0
ORD004907,0,0,1.59,0
ORD004908,0,1,1.39,0
ORD004909,1,2,2.58,2
ORD004910,0,1,2.71,0
ORD004911,0,0,1.95,0
ORD004912,0,0,3.68,0
ORD004913,2,1,1.27,2
ORD004914,0,2,10.66,1
ORD004915,1,2,2.98,2
ORD004916,2,0,3.86,1
ORD004917,0,0,3.35,0
ORD004918,1,1,3.27,1
ORD004919,2,0,6.98,1
ORD004920,0,0,1.98,0
ORD004921,2,0,2.39,1
ORD004922,1,0,8.29,0
ORD004923,1,0,2.48,0
ORD004924,1,1,1.24,1
ORD004925,1,1,2.96,1
ORD004926,4,0,6.23,3
ORD004927,0,1,0.93,0
ORD004928,0,1,3.05,0
ORD004929,0,0,1.6,0
ORD004930,2,0,5.67,1
ORD004931,2,1,2.92,2
ORD004932,1,0,1.72,0
ORD004933,1,1,3.23,1
ORD004934,3,0,7.79,2
ORD004935,1,1,2.05,1
ORD004936,2,1,3.13,2
ORD004937,2,1,1.52,2
ORD004938,1,0,1.83,0
ORD004939,0,2,1.34,1
ORD004940,1,1,5.06,1
ORD004941,1,0,5.59,0
ORD004942,0,0,1.49,0
ORD004943,1,1,2.96,1
ORD004944,0,1,3.07,0
ORD004945,1,1,3.83,1
ORD004946,0,0,2.71,0
ORD004947,1,1,3.58,1
ORD004948,1,0,3.31,0
ORD004949,1,0,2.41,0
ORD004950,1,0,3.4,0
ORD004951,0,0,7.4,0
ORD004952,1,3,4.59,3
ORD004953,1,1,2.51,1
ORD004954,1,0,2.38,0
ORD004955,0,0,4.32,0
ORD004956,0,0,2.57,0
ORD004957,1,0,8.23,0
ORD004958,2,1,3.59,2
ORD004959,2,0,3.97,1
ORD004960,0,0,2.85,0
ORD004961,1,1,1.19,1
ORD004962,2,0,2.77,1
ORD004963,1,1,2.11,1
ORD004964,0,3,2.61,2
ORD004965,1,1,2.88,1
ORD004966,0,1,6.09,0
ORD004967,0,0,3.17,0
ORD004968,2,1,2.61,2
ORD004969,2,1,2.91,2
ORD004970,0,0,2.86,0
ORD004971,1,0,4.8,0
ORD004972,1,1,1.01,1
ORD004973,2,1,2.56,2
ORD004974,0,1,3.1,0
ORD004975,2,1,1.82,2
ORD004976,2,1,3.68,2
ORD004977,1,0,12.67,0
ORD004978,1,1,1.73,1
ORD004979,0,1,9.04,0
ORD004980,0,3,2.84,2
ORD004981,1,0,1.47,0
ORD004982,2,0,3.89,1
ORD004983,2,1,6.69,2
ORD004984,0,0,3.16,0
ORD004985,0,1,5.93,0
ORD004986,0,0,2.19,0
ORD004987,2,0,11.27,1
ORD004988,2,3,2.45,4
ORD004989,1,0,3.45,0
ORD004990,0,1,3.06,0
ORD004991,0,3,4.23,2
ORD004992,4,0,1.74,3
ORD004993,1,0,1.16,0
ORD004994,2,1,1.35,2
ORD004995,5,0,5.3,4
ORD004996,2,0,1.64,1
ORD004997,1,1,3.06,1
ORD004998,1,0,5.02,0
ORD004999,1,3,4.73,3
ORD005000,1,1,3.07,1
